League,Season,Date,Team_Home,FBREFPossession_Home,FBREFSave%_Home,Goals_Home,FBREFAst_Home,FBREFPK_Home,FBREFPKatt_Home,FBREFSh_Home,FBREFSoT_Home,FBREFCrdY_Home,FBREFCrdR_Home,FBREFxg_Home,FBREFxa_Home,FBREFSCA_Home,FBREFGCA_Home,Team_Away,FBREFPossession_Away,FBREFSave%_Away,Goals_Away,FBREFAst_Away,FBREFPK_Away,FBREFPKatt_Away,FBREFSh_Away,FBREFSoT_Away,FBREFCrdY_Away,FBREFCrdR_Away,FBREFxg_away,FBREFxa_Away,FBREFSCA_Away,FBREFGCA_Away,FBREFORating_Home,FBREFDRating_Home,FBREFORating_Away,FBREFDRating_Away
Bundesliga,2017-2018,2017-11-04,M'Gladbach,63,85.7,1,1,0,0,9,3,1,0,0.9,0.8,13.0,1.0,Mainz 05,37,66.7,1,1,0,0,20,7,0,0,0.9,0.7,29.0,2.0,1.0202148,0.75942045,0.8296758,1.1521382
Bundesliga,2017-2018,2017-11-04,Freiburg,52,75.0,0,0,0,0,13,2,1,0,1.2,0.4,17.0,0.0,Schalke 04,48,100.0,1,1,0,0,9,4,1,0,0.7,0.7,16.0,2.0,0.8035964,0.6003057,0.956746,0.6542325
Bundesliga,2017-2018,2017-11-04,RB Leipzig,61,75.0,2,2,0,0,18,6,1,0,2.2,1.9,31.0,4.0,Hannover 96,39,66.7,1,1,0,0,11,4,4,0,1.0,0.9,19.0,2.0,1.6223365,0.6805063,1.0886707,0.81373364
Bundesliga,2017-2018,2017-11-04,Dortmund,49,40.0,1,1,0,0,14,4,2,0,3.1,2.1,21.0,1.0,Bayern Munich,51,75.0,3,3,0,0,10,5,2,0,1.5,1.5,17.0,6.0,1.0151312,0.5903599,1.0626491,0.65577734
Bundesliga,2017-2018,2017-11-05,Köln,38,75.0,0,0,0,0,12,4,4,0,1.1,1.1,22.0,0.0,Hoffenheim,62,100.0,3,2,1,1,20,8,3,0,2.7,1.3,33.0,6.0,0.847023,0.6998646,1.4037929,0.6933385
Bundesliga,2017-2018,2017-11-05,Wolfsburg,59,50.0,3,3,0,1,20,7,1,0,2.4,1.4,32.0,4.0,Hertha BSC,41,57.1,3,2,0,0,11,6,1,0,1.5,1.2,18.0,5.0,0.8753948,0.64057136,0.79209715,0.76176876
Bundesliga,2017-2018,2017-11-17,Stuttgart,39,83.3,2,1,0,0,9,4,2,0,2.1,1.1,9.0,1.0,Dortmund,61,50.0,1,0,0,1,12,6,0,0,2.0,0.9,17.0,1.0,0.8326626,0.9901495,0.88611555,0.78209203
Bundesliga,2017-2018,2017-11-18,Wolfsburg,49,83.3,3,3,0,0,15,7,1,0,2.8,1.0,21.0,4.0,Freiburg,51,57.1,1,1,0,0,12,6,2,0,1.0,0.9,20.0,2.0,0.86286426,0.60575646,1.0904042,0.7546594
Bundesliga,2017-2018,2017-11-18,Hoffenheim,67,66.7,1,1,0,0,12,6,0,0,1.1,1.0,24.0,2.0,Eint Frankfurt,33,83.3,1,0,0,0,6,3,2,0,0.8,0.6,9.0,1.0,1.598511,0.9856156,0.9202106,0.9070151
Bundesliga,2017-2018,2017-11-18,Mainz 05,48,0.0,1,0,1,1,13,2,0,1,1.7,0.7,23.0,2.0,Köln,52,100.0,0,0,0,0,10,0,2,0,0.8,0.3,15.0,0.0,1.450146,2.0136569,0.7410772,0.627699
Bundesliga,2017-2018,2017-11-18,Leverkusen,51,100.0,2,1,0,0,14,3,5,1,2.2,1.4,22.0,3.0,RB Leipzig,49,33.3,2,0,2,2,11,1,2,0,2.3,0.6,21.0,3.0,0.94678164,1.0076612,1.080365,0.58425033
Bundesliga,2017-2018,2017-11-18,Bayern Munich,72,100.0,3,3,0,0,17,5,0,0,1.7,1.3,23.0,4.0,Augsburg,28,40.0,0,0,0,0,8,2,3,0,0.5,0.4,11.0,0.0,1.743567,1.0169435,0.8124636,0.8497317
Bundesliga,2017-2018,2017-11-18,Hertha BSC,58,25.0,2,2,0,0,15,8,2,0,1.5,1.7,24.0,3.0,M'Gladbach,42,75.0,4,1,1,1,6,4,1,0,1.5,0.4,8.0,5.0,0.9216081,0.6433368,1.1245644,0.9582062
Bundesliga,2017-2018,2017-11-19,Schalke 04,50,100.0,2,1,1,1,11,3,3,0,1.9,1.1,20.0,4.0,Hamburger SV,50,66.7,0,0,0,0,7,1,3,0,1.2,0.9,10.0,0.0,1.2459431,0.863153,0.7035231,0.62551004
Bundesliga,2017-2018,2017-11-19,Werder Bremen,52,100.0,4,4,0,0,16,7,0,0,2.8,2.3,27.0,8.0,Hannover 96,48,42.9,0,0,0,0,13,7,1,0,1.3,1.1,23.0,0.0,1.216771,0.83916754,0.9589851,0.7337888
Bundesliga,2017-2018,2017-11-24,Hannover 96,48,75.0,1,0,1,1,15,3,1,0,1.6,0.5,25.0,1.0,Stuttgart,52,100.0,1,0,0,0,13,4,5,0,1.3,0.6,20.0,1.0,0.76771426,0.9266554,0.97378576,0.592047
Bundesliga,2017-2018,2017-11-25,Augsburg,57,66.7,2,2,0,0,22,8,1,0,2.4,2.1,36.0,4.0,Wolfsburg,43,75.0,1,1,0,0,4,3,2,1,0.2,0.1,6.0,2.0,0.8162074,0.96328807,0.72808325,0.6408838
Bundesliga,2017-2018,2017-11-25,Freiburg,45,80.0,2,1,0,0,16,5,3,0,2.9,1.4,29.0,3.0,Mainz 05,55,60.0,1,1,0,0,17,5,2,0,1.0,0.6,22.0,2.0,0.73626286,0.64769715,0.7101787,0.67860395
Bundesliga,2017-2018,2017-11-25,RB Leipzig,53,100.0,2,0,0,0,14,6,0,0,1.2,0.7,17.0,0.0,Werder Bremen,47,66.7,0,0,0,0,9,3,1,0,1.0,0.9,13.0,0.0,1.321106,0.6476064,0.64982414,0.6819
Bundesliga,2017-2018,2017-11-25,Dortmund,47,42.9,3,1,0,0,11,6,4,1,1.9,0.9,20.0,6.0,Schalke 04,53,33.3,4,4,0,0,12,7,5,0,1.8,1.5,21.0,7.0,0.95752287,0.74055415,0.81063867,0.57669616
Bundesliga,2017-2018,2017-11-25,Eint Frankfurt,51,75.0,0,0,0,0,12,3,4,0,0.6,0.5,19.0,0.0,Leverkusen,49,100.0,1,1,0,0,13,4,3,0,1.1,0.9,21.0,2.0,0.7580173,0.69098467,1.0829096,0.6151811
Bundesliga,2017-2018,2017-11-25,M'Gladbach,30,85.7,2,1,1,1,6,1,1,0,2.4,0.9,7.0,1.0,Bayern Munich,70,0.0,1,0,0,0,25,7,1,0,2.0,1.4,33.0,0.0,1.0149115,0.8214713,1.1221007,1.0790745
Bundesliga,2017-2018,2017-11-26,Hamburger SV,42,100.0,2,1,0,0,18,8,0,0,1.7,1.2,27.0,6.0,Hoffenheim,58,62.5,0,0,0,0,13,2,3,0,1.1,1.0,25.0,0.0,0.7414681,0.89199305,1.0520791,0.66208625
Bundesliga,2017-2018,2017-11-26,Köln,55,83.3,0,0,0,0,15,2,2,0,1.1,0.9,24.0,0.0,Hertha BSC,45,100.0,2,0,1,1,10,6,0,0,2.0,0.4,17.0,3.0,0.8470955,0.78645146,1.2355419,0.7108288
Bundesliga,2017-2018,2017-12-01,Freiburg,59,100.0,0,0,0,0,21,1,2,0,1.3,1.2,30.0,0.0,Hamburger SV,41,100.0,0,0,0,0,9,3,3,0,0.7,0.5,14.0,0.0,0.73753154,1.001051,0.5448853,0.7986249
Bundesliga,2017-2018,2017-12-02,Bayern Munich,68,66.7,3,1,1,1,28,10,2,0,3.7,1.9,44.0,6.0,Hannover 96,32,80.0,1,1,0,1,8,3,2,0,1.2,0.3,16.0,2.0,1.3977861,0.8312294,1.0214664,0.756335
Bundesliga,2017-2018,2017-12-02,Hoffenheim,36,100.0,4,2,0,0,10,7,2,0,1.4,1.0,16.0,5.0,RB Leipzig,64,42.9,0,0,0,0,12,5,0,0,0.5,0.2,20.0,0.0,1.1955286,0.89420414,1.099687,0.78465074
Bundesliga,2017-2018,2017-12-02,Werder Bremen,43,100.0,1,1,0,0,15,5,2,0,1.1,0.8,22.0,2.0,Stuttgart,57,80.0,0,0,0,0,13,3,1,0,1.1,0.5,14.0,0.0,1.0354311,0.62345725,0.945227,0.7196015
Bundesliga,2017-2018,2017-12-02,Leverkusen,28,50.0,1,1,0,0,15,9,1,1,2.0,1.8,24.0,2.0,Dortmund,72,88.9,1,1,0,0,9,2,3,0,0.8,0.3,12.0,2.0,0.8814566,1.0124567,1.5330939,0.9615191
Bundesliga,2017-2018,2017-12-02,Mainz 05,59,33.3,1,1,0,0,16,5,4,0,0.6,0.3,29.0,2.0,Augsburg,41,80.0,3,2,1,1,11,3,1,0,2.1,0.7,18.0,5.0,0.7505583,0.79203045,0.6913532,1.0806926
Bundesliga,2017-2018,2017-12-02,Schalke 04,65,50.0,2,1,0,0,24,10,0,0,2.5,1.8,38.0,2.0,Köln,35,80.0,2,1,1,1,7,2,1,1,1.8,1.0,13.0,3.0,1.3554149,0.8887727,0.8321214,0.8110601
Bundesliga,2017-2018,2017-12-03,Hertha BSC,54,60.0,1,1,0,0,15,5,1,0,1.1,0.8,22.0,2.0,Eint Frankfurt,46,80.0,2,1,0,0,6,5,3,0,0.5,0.4,9.0,2.0,1.1814281,0.6304202,0.8182456,0.61282957
Bundesliga,2017-2018,2017-12-03,Wolfsburg,43,100.0,3,2,0,0,14,6,0,0,1.5,1.2,22.0,4.0,M'Gladbach,57,50.0,0,0,0,0,14,7,2,0,1.1,0.9,20.0,0.0,0.68368936,0.7188531,0.99483454,0.74140644
Bundesliga,2017-2018,2017-12-08,Stuttgart,60,50.0,0,0,0,0,9,5,1,0,0.4,0.2,10.0,0.0,Leverkusen,40,100.0,2,2,0,0,18,4,1,0,1.5,1.4,25.0,3.0,0.88081837,0.80240107,1.1102304,0.7625446
Bundesliga,2017-2018,2017-12-09,Hamburger SV,55,0.0,0,0,0,0,13,2,2,0,1.3,1.0,17.0,0.0,Wolfsburg,45,100.0,0,0,0,0,2,0,2,0,0.1,0.1,2.0,0.0,0.8562397,0.62751466,0.74229574,0.7094022
Bundesliga,2017-2018,2017-12-09,RB Leipzig,61,77.8,2,1,1,1,11,6,2,0,1.6,0.7,20.0,4.0,Mainz 05,39,83.3,2,1,0,0,13,9,3,0,0.9,0.7,20.0,2.0,1.1880136,0.7958588,0.9385922,0.7187308
Bundesliga,2017-2018,2017-12-09,Eint Frankfurt,52,0.0,0,0,0,0,11,3,2,0,0.6,0.3,14.0,0.0,Bayern Munich,48,100.0,1,1,0,0,6,1,3,0,0.3,0.3,9.0,1.0,0.7925642,0.69582057,1.2843603,0.61825377
Bundesliga,2017-2018,2017-12-09,Dortmund,66,50.0,1,1,0,0,12,5,0,0,2.0,1.7,18.0,2.0,Werder Bremen,34,80.0,2,2,0,0,9,4,0,0,1.0,0.9,15.0,4.0,1.2890913,0.83672535,1.0219278,0.98149353
Bundesliga,2017-2018,2017-12-09,M'Gladbach,52,80.0,1,1,0,0,13,4,1,0,1.5,0.8,18.0,1.0,Schalke 04,48,75.0,0,0,0,0,13,5,2,0,1.0,0.7,23.0,2.0,1.0011563,0.6945498,0.7772209,0.79301834
Bundesliga,2017-2018,2017-12-10,Köln,35,77.8,2,1,1,1,5,2,3,0,1.5,0.7,11.0,5.0,Freiburg,65,0.0,4,2,2,2,21,9,3,0,3.3,1.4,39.0,8.0,0.6270076,1.0274549,0.6746541,0.69823366
Bundesliga,2017-2018,2017-12-10,Hannover 96,38,100.0,2,2,0,0,11,4,2,0,1.4,1.3,15.0,4.0,Hoffenheim,62,50.0,0,0,0,0,10,5,5,0,0.9,0.6,17.0,0.0,0.8888714,0.7173232,0.76160735,0.73042595
Bundesliga,2017-2018,2017-12-10,Augsburg,59,75.0,1,0,0,0,15,3,2,0,1.2,0.9,26.0,2.0,Hertha BSC,41,66.7,1,1,0,0,8,4,2,0,0.6,0.5,10.0,2.0,0.9923797,0.6155128,0.47286993,0.6820721
Bundesliga,2017-2018,2017-12-12,Wolfsburg,48,80.0,1,0,1,1,11,4,2,0,2.5,0.5,22.0,2.0,RB Leipzig,52,100.0,1,1,0,0,14,5,3,1,0.5,0.3,17.0,2.0,1.1303272,0.6061863,1.2286878,1.3753324
Bundesliga,2017-2018,2017-12-12,Freiburg,44,100.0,1,0,1,1,20,3,0,0,1.7,0.6,32.0,2.0,M'Gladbach,56,100.0,0,0,0,0,5,3,2,0,0.4,0.4,7.0,0.0,0.7232088,0.69371575,0.9125149,0.73964953
Bundesliga,2017-2018,2017-12-12,Hamburger SV,65,60.0,1,1,0,0,22,6,0,0,1.7,1.3,34.0,2.0,Eint Frankfurt,35,83.3,2,2,0,0,10,5,4,0,1.3,0.7,14.0,4.0,0.7805137,0.6920196,0.7422663,0.8571558
Bundesliga,2017-2018,2017-12-12,Mainz 05,41,66.7,0,0,0,0,12,0,0,0,0.5,0.4,19.0,0.0,Dortmund,59,0.0,2,1,0,0,15,6,0,0,2.0,1.5,21.0,3.0,0.702833,0.9158838,0.8046295,0.7810347
Bundesliga,2017-2018,2017-12-13,Hoffenheim,57,100.0,1,1,0,0,11,2,1,0,1.5,1.3,16.0,1.0,Stuttgart,43,50.0,0,0,0,0,8,3,1,0,0.7,0.6,12.0,0.0,1.184324,0.80715454,0.82552,0.62307173
Bundesliga,2017-2018,2017-12-13,Schalke 04,54,80.0,3,1,1,1,8,5,3,0,3.2,1.0,13.0,4.0,Augsburg,46,60.0,2,1,1,1,13,5,2,0,1.8,0.6,20.0,2.0,0.9333861,0.74565184,0.5236902,0.70229816
Bundesliga,2017-2018,2017-12-13,Leverkusen,48,100.0,1,0,0,0,17,7,0,0,2.6,1.7,22.0,0.0,Werder Bremen,52,85.7,0,0,0,0,5,2,3,0,0.4,0.3,7.0,0.0,1.2921355,0.69220585,0.7646416,0.5828666
Bundesliga,2017-2018,2017-12-13,Hertha BSC,43,83.3,3,2,0,0,14,9,2,0,2.6,1.7,20.0,4.0,Hannover 96,57,66.7,1,0,0,0,20,6,3,0,2.7,1.2,33.0,1.0,0.812956,0.70155996,0.9221928,0.6404982
Bundesliga,2017-2018,2017-12-13,Bayern Munich,81,100.0,1,1,0,0,27,8,0,0,2.7,2.4,41.0,2.0,Köln,19,87.5,0,0,0,0,7,3,0,0,0.3,0.3,12.0,0.0,1.9691894,1.2351391,0.6797559,1.1266375
Bundesliga,2017-2018,2017-12-15,M'Gladbach,54,50.0,3,3,0,0,13,5,0,0,2.1,1.9,19.0,6.0,Hamburger SV,46,40.0,1,1,0,0,8,2,3,0,0.8,0.7,9.0,2.0,1.1873161,0.8727441,0.96459556,0.6171173
Bundesliga,2017-2018,2017-12-16,Werder Bremen,38,33.3,2,2,0,0,16,7,2,0,1.5,0.6,25.0,3.0,Mainz 05,62,71.4,2,2,0,0,9,3,3,0,1.0,0.5,10.0,1.0,0.7923753,0.8942112,0.7392887,0.6656907
Bundesliga,2017-2018,2017-12-16,Köln,37,100.0,1,1,0,0,17,8,2,0,1.8,1.6,26.0,2.0,Wolfsburg,63,87.5,0,0,0,0,8,5,1,0,1.2,0.4,9.0,0.0,1.2162775,1.4393909,0.84740096,0.9983142
Bundesliga,2017-2018,2017-12-16,Augsburg,63,50.0,3,2,0,0,15,8,1,0,2.5,2.3,24.0,5.0,Freiburg,37,62.5,3,3,0,0,9,6,3,0,1.7,1.7,12.0,6.0,0.6979115,0.69549024,1.0603027,1.0680169
Bundesliga,2017-2018,2017-12-16,Eint Frankfurt,37,60.0,2,1,0,0,6,2,4,0,1.6,1.2,8.0,4.0,Schalke 04,63,0.0,2,1,0,0,15,5,2,0,1.9,1.4,23.0,4.0,0.9063523,0.8965845,0.90201527,0.6879531
Bundesliga,2017-2018,2017-12-16,Stuttgart,44,85.7,0,0,0,1,9,2,2,0,1.2,0.3,16.0,0.0,Bayern Munich,56,100.0,1,1,0,0,18,7,2,0,2.4,1.5,29.0,2.0,1.0949683,1.3557568,1.2325919,1.0445147
Bundesliga,2017-2018,2017-12-16,Dortmund,46,80.0,2,0,1,1,14,2,0,0,3.2,0.5,19.0,2.0,Hoffenheim,54,50.0,1,1,0,0,12,5,0,0,1.3,1.3,20.0,2.0,0.80797845,0.73137,1.3727226,0.69941247
Bundesliga,2017-2018,2017-12-17,Hannover 96,51,60.0,4,2,1,1,16,6,0,0,2.4,0.9,29.0,6.0,Leverkusen,49,50.0,4,4,0,0,21,10,1,0,2.5,2.2,34.0,6.0,0.95065403,0.67018235,0.79330385,0.9038496
Bundesliga,2017-2018,2017-12-17,RB Leipzig,73,40.0,2,2,0,0,23,9,1,0,2.3,1.3,36.0,3.0,Hertha BSC,27,77.8,3,3,0,0,7,5,3,1,1.2,1.0,12.0,6.0,0.8209087,1.3704865,0.9304844,0.9156369
Bundesliga,2017-2018,2018-01-12,Leverkusen,45,50.0,1,1,0,0,12,1,2,0,0.7,0.5,18.0,2.0,Bayern Munich,55,0.0,3,1,0,0,16,6,2,0,1.6,0.7,25.0,5.0,0.9128172,0.6627736,1.1595135,0.6667816
Bundesliga,2017-2018,2018-01-13,Hannover 96,48,66.7,3,1,1,1,24,7,0,0,2.8,1.5,37.0,5.0,Mainz 05,52,71.4,2,1,0,0,12,6,2,0,0.6,0.4,17.0,4.0,0.93843466,0.7805847,0.5260146,0.639834
Bundesliga,2017-2018,2018-01-13,Eint Frankfurt,62,0.0,1,1,0,0,15,5,0,0,2.0,1.9,26.0,2.0,Freiburg,38,80.0,1,1,0,0,2,1,0,0,0.2,0.2,2.0,2.0,1.1393929,0.9141419,0.6085742,0.75529045
Bundesliga,2017-2018,2018-01-13,Stuttgart,46,100.0,0,0,0,0,8,2,1,0,0.4,0.2,8.0,2.0,Hertha BSC,54,50.0,0,0,0,0,10,1,0,0,1.0,1.0,16.0,0.0,0.82014585,0.7399116,0.97620875,0.85840297
Bundesliga,2017-2018,2018-01-13,Werder Bremen,46,50.0,1,1,0,0,15,3,1,0,1.7,1.2,21.0,0.0,Hoffenheim,54,66.7,1,1,0,0,10,2,3,0,1.4,1.4,17.0,2.0,1.1181848,0.94932604,1.0623231,0.80288434
Bundesliga,2017-2018,2018-01-13,Augsburg,52,100.0,1,1,0,0,18,5,1,0,1.8,1.3,29.0,2.0,Hamburger SV,48,80.0,0,0,0,0,9,6,1,0,0.7,0.6,12.0,0.0,0.84480554,0.80118525,0.9258759,0.603623
Bundesliga,2017-2018,2018-01-13,RB Leipzig,51,83.3,3,3,0,1,13,7,2,0,2.8,1.3,24.0,6.0,Schalke 04,49,57.1,1,1,0,0,9,6,2,0,0.4,0.4,14.0,2.0,1.3207612,0.6967513,1.0976462,0.6292743
Bundesliga,2017-2018,2018-01-14,Köln,41,80.0,2,2,0,0,11,4,2,0,0.9,0.9,20.0,4.0,M'Gladbach,59,50.0,1,0,0,0,16,5,3,0,2.3,1.5,22.0,1.0,0.7723485,0.62760687,0.9726051,0.604656
Bundesliga,2017-2018,2018-01-14,Dortmund,52,100.0,0,0,0,0,18,1,1,0,2.4,2.2,32.0,0.0,Wolfsburg,48,100.0,0,0,0,0,10,4,1,0,1.4,1.3,16.0,0.0,1.2561932,0.8833966,0.9853875,0.84644234
Bundesliga,2017-2018,2018-01-19,Hertha BSC,38,75.0,1,1,0,0,8,2,3,0,0.6,0.5,13.0,2.0,Dortmund,62,50.0,1,1,0,0,11,4,1,0,1.2,1.1,15.0,1.0,1.1042924,0.937085,0.9800063,0.6594415
Bundesliga,2017-2018,2018-01-20,M'Gladbach,47,100.0,2,2,0,0,16,6,0,0,1.1,0.9,29.0,4.0,Augsburg,53,66.7,0,0,0,0,18,3,1,0,1.0,0.8,25.0,0.0,0.97057277,1.1080184,0.5744619,0.944761
Bundesliga,2017-2018,2018-01-20,Hoffenheim,44,33.3,1,1,0,0,13,3,2,0,0.7,0.5,21.0,2.0,Leverkusen,56,66.7,4,3,0,0,13,6,1,0,2.6,2.3,23.0,7.0,0.92649424,0.6057257,0.9456136,0.6776977
Bundesliga,2017-2018,2018-01-20,Wolfsburg,52,50.0,1,0,0,0,14,4,3,1,1.4,0.8,23.0,2.0,Eint Frankfurt,48,75.0,3,3,0,0,18,6,2,0,1.7,1.4,25.0,6.0,0.7389266,0.80457014,0.90652376,0.67624485
Bundesliga,2017-2018,2018-01-20,Freiburg,41,0.0,2,1,0,0,9,4,0,0,0.5,0.4,12.0,1.0,RB Leipzig,59,66.7,1,1,0,0,13,3,0,0,1.0,0.8,20.0,2.0,0.6223731,0.80672586,0.86481994,0.6618554
Bundesliga,2017-2018,2018-01-20,Mainz 05,40,60.0,3,2,0,0,20,11,2,0,2.6,2.2,32.0,5.0,Stuttgart,60,72.7,2,1,0,0,8,5,4,0,1.0,0.5,16.0,4.0,0.86228806,0.6669077,1.2506409,0.60779357
Bundesliga,2017-2018,2018-01-20,Hamburger SV,52,0.0,0,0,0,0,14,3,3,0,1.0,0.8,18.0,0.0,Köln,48,100.0,2,2,0,0,9,2,3,0,1.2,0.9,9.0,4.0,0.73838127,0.775277,1.1100607,0.77545494
Bundesliga,2017-2018,2018-01-21,Bayern Munich,64,50.0,4,4,0,0,16,7,0,0,1.8,1.6,26.0,8.0,Werder Bremen,36,42.9,1,1,0,0,10,4,2,0,0.5,0.5,19.0,3.0,1.4193158,0.88902867,0.8996514,0.8989189
Bundesliga,2017-2018,2018-01-21,Schalke 04,45,75.0,1,1,0,0,5,2,2,0,0.5,0.5,7.0,2.0,Hannover 96,55,50.0,1,0,0,0,11,4,1,0,0.9,0.4,12.0,0.0,1.0655209,0.8443111,0.9378078,0.69368386
Bundesliga,2017-2018,2018-01-26,Eint Frankfurt,48,100.0,2,2,0,0,7,2,5,0,1.2,0.8,13.0,4.0,M'Gladbach,52,0.0,0,0,0,1,12,3,2,0,1.9,1.0,25.0,0.0,1.016346,0.62897795,0.90305644,0.6302912
Bundesliga,2017-2018,2018-01-27,Stuttgart,62,83.3,0,0,0,0,10,1,2,0,0.6,0.5,14.0,0.0,Schalke 04,38,100.0,2,1,1,1,16,6,1,0,2.7,1.5,21.0,3.0,1.120476,0.7176504,1.2329006,0.9640237
Bundesliga,2017-2018,2018-01-27,RB Leipzig,57,50.0,1,1,0,0,15,6,0,0,1.2,0.7,25.0,2.0,Hamburger SV,43,83.3,1,1,0,0,8,2,2,0,1.1,1.0,10.0,2.0,0.93053585,0.6434144,0.74481225,0.64377964
Bundesliga,2017-2018,2018-01-27,Köln,52,50.0,1,0,0,0,11,5,3,0,1.1,0.3,14.0,2.0,Augsburg,48,80.0,1,1,0,0,11,2,3,0,0.9,0.3,15.0,2.0,0.994146,0.6734604,0.55412245,0.6923774
Bundesliga,2017-2018,2018-01-27,Bayern Munich,59,33.3,5,4,0,0,23,9,0,0,2.7,1.3,33.0,7.0,Hoffenheim,41,44.4,2,0,0,1,5,3,2,0,1.4,0.1,9.0,1.0,0.89385813,0.7882678,0.7081615,0.8938338
Bundesliga,2017-2018,2018-01-27,Dortmund,71,33.3,2,0,0,0,12,4,1,0,1.3,0.8,17.0,1.0,Freiburg,29,50.0,2,1,0,0,4,3,0,0,0.4,0.4,7.0,3.0,1.3666189,1.0142262,0.7236626,0.9808842
Bundesliga,2017-2018,2018-01-27,Werder Bremen,60,100.0,0,0,0,0,18,5,3,0,1.6,1.5,31.0,0.0,Hertha BSC,40,80.0,0,0,0,0,5,2,2,0,1.1,0.4,7.0,0.0,1.1444519,0.7734418,0.771525,0.67287594
Bundesliga,2017-2018,2018-01-28,Leverkusen,69,100.0,2,1,1,1,11,2,1,0,1.8,0.6,22.0,4.0,Mainz 05,31,50.0,0,0,0,0,2,1,2,0,0.1,0.1,4.0,0.0,1.3011756,0.8214605,0.88080376,0.8111991
Bundesliga,2017-2018,2018-01-28,Hannover 96,57,50.0,0,0,0,0,15,3,2,0,1.0,0.7,23.0,0.0,Wolfsburg,43,100.0,1,1,0,0,7,2,3,0,0.4,0.3,10.0,2.0,0.77778417,0.9082866,0.9105322,0.73088807
Bundesliga,2017-2018,2018-02-02,Köln,49,50.0,2,1,0,0,19,5,2,0,2.4,1.0,24.0,3.0,Dortmund,51,60.0,3,3,0,0,18,6,1,0,1.8,1.6,32.0,5.0,1.1067592,0.8017722,1.0413601,0.6210009
Bundesliga,2017-2018,2018-02-03,Mainz 05,37,71.4,0,0,0,0,17,3,0,0,1.6,1.0,29.0,0.0,Bayern Munich,63,100.0,2,1,0,0,16,7,3,0,1.8,1.8,27.0,2.0,0.72350734,0.87822896,1.4239805,0.67486477
Bundesliga,2017-2018,2018-02-03,Freiburg,37,100.0,0,0,0,0,12,5,7,0,1.1,0.9,18.0,0.0,Leverkusen,63,100.0,0,0,0,0,16,3,1,0,0.7,0.4,22.0,0.0,0.6872347,0.7470982,0.9361237,0.7696153
Bundesliga,2017-2018,2018-02-03,Wolfsburg,54,50.0,1,1,0,0,16,5,0,0,1.0,0.8,24.0,1.0,Stuttgart,46,80.0,1,1,0,0,14,2,2,0,1.6,0.8,21.0,1.0,0.8835169,0.7054691,1.0448616,0.633235
Bundesliga,2017-2018,2018-02-03,Hertha BSC,46,100.0,1,1,0,0,6,3,0,0,1.0,1.0,9.0,2.0,Hoffenheim,54,66.7,1,0,1,1,16,3,2,0,2.0,1.2,30.0,1.0,0.78404915,0.78205186,1.2436694,0.6536758
Bundesliga,2017-2018,2018-02-03,Schalke 04,45,71.4,1,1,0,0,15,7,2,1,1.1,0.7,24.0,2.0,Werder Bremen,55,85.7,2,1,0,0,11,7,1,0,2.5,0.5,16.0,2.0,1.2829821,0.84641135,0.7281116,0.6403985
Bundesliga,2017-2018,2018-02-03,M'Gladbach,46,83.3,0,0,0,0,10,3,2,0,1.3,1.3,18.0,0.0,RB Leipzig,54,100.0,1,1,0,0,15,6,2,0,1.1,0.9,27.0,2.0,0.6727251,0.74702275,0.88789356,0.6768847
Bundesliga,2017-2018,2018-02-04,Augsburg,38,100.0,3,1,0,0,16,7,1,0,2.4,2.0,23.0,3.0,Eint Frankfurt,62,57.1,0,0,0,0,8,2,1,0,0.6,0.6,16.0,0.0,0.74173856,0.7885737,1.006826,0.83401793
Bundesliga,2017-2018,2018-02-04,Hamburger SV,56,85.7,1,0,0,0,15,3,1,1,1.6,1.1,21.0,1.0,Hannover 96,44,66.7,1,0,0,0,15,7,1,0,1.4,1.2,24.0,0.0,1.2886083,0.9026234,1.140123,0.6967444
Bundesliga,2017-2018,2018-02-09,RB Leipzig,50,100.0,2,0,0,0,22,9,0,0,2.3,1.1,35.0,3.0,Augsburg,50,77.8,0,0,0,0,11,2,2,0,1.0,0.8,12.0,0.0,1.3750604,0.86334324,1.3970265,0.67106885
Bundesliga,2017-2018,2018-02-10,Dortmund,56,100.0,2,2,0,0,10,3,0,0,2.7,1.6,16.0,4.0,Hamburger SV,44,33.3,0,0,0,0,8,2,1,0,0.6,0.5,9.0,0.0,1.1773713,0.6416354,1.0217937,0.6505225
Bundesliga,2017-2018,2018-02-10,Eint Frankfurt,57,66.7,4,3,0,0,13,8,2,0,2.2,1.7,18.0,6.0,Köln,43,50.0,2,1,1,1,7,3,1,0,1.4,0.3,8.0,4.0,1.0159533,0.64805067,0.9441267,0.6500592
Bundesliga,2017-2018,2018-02-10,Leverkusen,62,50.0,0,0,0,0,14,4,2,0,1.1,0.7,18.0,0.0,Hertha BSC,38,100.0,2,2,0,0,9,4,2,0,0.8,0.5,10.0,2.0,0.92126673,0.62301916,0.78732026,0.7689205
Bundesliga,2017-2018,2018-02-10,Hoffenheim,64,0.0,4,2,0,0,25,8,4,0,3.0,2.0,35.0,6.0,Mainz 05,36,50.0,2,1,0,0,6,2,3,0,1.4,0.2,5.0,2.0,1.0922027,0.9653099,0.6331746,0.7356118
